ensembl ,gene ,log2FC,pvalue,padj,cell,timepoint
ENSG00000253596,CTD-2320G14.2,-0.016421346,0.983022476,NA,HepG2,mid
ENSG00000253596,CTD-2320G14.2,0.452671882,0.566494896,NA,HepG2,late
ENSG00000253603,CTA-397H3.3,-0.604265206,0.385047665,NA,HuH7,early
ENSG00000253603,CTA-397H3.3,0.038717436,0.960997669,NA,HepG2,early
ENSG00000253603,CTA-397H3.3,-1.327589561,0.092142641,NA,HepG2,late
ENSG00000253603,CTA-397H3.3,0.196823334,0.798363294,NA,HepG2,mid
ENSG00000253603,CTA-397H3.3,-0.260736224,0.720891178,NA,HuH7,mid
ENSG00000253608,RP11-770E5.1,-0.855186697,0.137801914,NA,HepG2,mid
ENSG00000253608,RP11-770E5.1,-0.195299741,0.687045417,NA,HuH7,mid
ENSG00000253608,RP11-770E5.1,-0.433389913,0.332369197,NA,HuH7,early
ENSG00000253613,CTC-551A13.2,-0.552420193,0.472788659,NA,HepG2,early
ENSG00000253613,CTC-551A13.2,0.093079897,0.907829205,NA,HuH7,mid
ENSG00000253613,CTC-551A13.2,-0.545744109,0.483575067,NA,HepG2,late
ENSG00000253613,CTC-551A13.2,-0.084220878,0.914821386,NA,HuH7,early
ENSG00000253613,CTC-551A13.2,0.695504661,0.388505792,NA,HepG2,mid
ENSG00000253614,RP11-513O17.3,-0.568692295,0.309004442,NA,HepG2,mid
ENSG00000253614,RP11-513O17.3,0.117102758,0.813179236,NA,HuH7,mid
ENSG00000253614,RP11-513O17.3,-0.562055634,0.223901177,NA,HuH7,early
ENSG00000253628,RP11-536N17.1,0.111834876,0.885779426,NA,HepG2,early
ENSG00000253628,RP11-536N17.1,-0.151033287,0.846038456,NA,HepG2,late
ENSG00000253628,RP11-536N17.1,0.308948131,0.637428643,NA,HuH7,early
ENSG00000253628,RP11-536N17.1,-0.268458957,0.72076071,NA,HepG2,mid
ENSG00000253628,RP11-536N17.1,0.360383903,0.604752968,NA,HuH7,mid
ENSG00000253629,KB-1107E3.1,NA,NA,NA,HuH7,early
ENSG00000253629,KB-1107E3.1,NA,NA,NA,HuH7,late
ENSG00000253629,KB-1107E3.1,NA,NA,NA,HepG2,mid
ENSG00000253629,KB-1107E3.1,NA,NA,NA,HepG2,early
ENSG00000253629,KB-1107E3.1,NA,NA,NA,HepG2,late
ENSG00000253629,KB-1107E3.1,NA,NA,NA,HuH7,mid
ENSG00000253632,RP11-486M23.1,-0.359995248,0.56386774,NA,HuH7,early
ENSG00000253632,RP11-486M23.1,-0.267999783,0.723187876,NA,HepG2,mid
ENSG00000253632,RP11-486M23.1,0.01000237,0.987948559,NA,HuH7,mid
ENSG00000253632,RP11-486M23.1,0.255119089,0.743405128,NA,HepG2,late
ENSG00000253632,RP11-486M23.1,-0.073271154,0.925166929,NA,HepG2,early
ENSG00000253634,RP11-587H10.2,0.057069638,0.940305893,NA,HepG2,mid
ENSG00000253634,RP11-587H10.2,-0.458633585,0.559901569,NA,HepG2,late
ENSG00000253634,RP11-587H10.2,0.109997408,0.872718737,NA,HuH7,mid
ENSG00000253634,RP11-587H10.2,0.431509,0.582485412,NA,HepG2,early
ENSG00000253634,RP11-587H10.2,-0.457162143,0.484137453,NA,HuH7,early
ENSG00000253640,CTD-2281E23.1,-0.082615722,0.876305365,NA,HepG2,mid
ENSG00000253640,CTD-2281E23.1,-0.260502574,0.566309454,NA,HuH7,mid
ENSG00000253640,CTD-2281E23.1,-0.433828294,0.298360432,NA,HuH7,early
ENSG00000253640,CTD-2281E23.1,-0.082615722,0.876305365,NA,HepG2,mid
ENSG00000253640,CTD-2281E23.1,-0.260502574,0.566309454,NA,HuH7,mid
ENSG00000253640,CTD-2281E23.1,-0.433828294,0.298360432,NA,HuH7,early
ENSG00000253643,RP11-561E1.1,-0.995672625,0.151644421,NA,HepG2,mid
ENSG00000253643,RP11-561E1.1,0.091219012,0.862484592,NA,HuH7,early
ENSG00000253643,RP11-561E1.1,-0.011370213,0.987448483,NA,HepG2,late
ENSG00000253643,RP11-561E1.1,-1.142047756,0.12022564,NA,HepG2,early
ENSG00000253643,RP11-561E1.1,-0.661718086,0.255807671,NA,HuH7,mid
ENSG00000253643,RP11-561E1.1,-0.995672625,0.151644421,NA,HepG2,mid
ENSG00000253643,RP11-561E1.1,0.091219012,0.862484592,NA,HuH7,early
ENSG00000253643,RP11-561E1.1,-0.011370213,0.987448483,NA,HepG2,late
ENSG00000253643,RP11-561E1.1,-1.142047756,0.12022564,NA,HepG2,early
ENSG00000253643,RP11-561E1.1,-0.661718086,0.255807671,NA,HuH7,mid
ENSG00000253644,KB-1930G5.3,-0.081507766,0.91819151,NA,HepG2,late
ENSG00000253644,KB-1930G5.3,-0.386561918,0.626144704,NA,HepG2,early
ENSG00000253644,KB-1930G5.3,0.193143461,0.789982525,NA,HuH7,mid
ENSG00000253644,KB-1930G5.3,-0.285072801,0.681385963,NA,HuH7,early
ENSG00000253644,KB-1930G5.3,-0.311411719,0.690284263,NA,HepG2,mid
ENSG00000253648,RP11-77B22.2,-0.450559472,0.568508078,NA,HepG2,late
ENSG00000253648,RP11-77B22.2,-0.294764394,0.709914,NA,HepG2,early
ENSG00000253648,RP11-77B22.2,-1.158493413,0.142934064,NA,HepG2,mid
ENSG00000253648,RP11-77B22.2,0.295923253,0.675278193,NA,HuH7,mid
ENSG00000253648,RP11-77B22.2,0.429586759,0.518081011,NA,HuH7,early
ENSG00000253652,RP11-798K23.4,0.625026366,0.426819708,NA,HuH7,early
ENSG00000253652,RP11-798K23.4,0.750936221,0.350036483,NA,HuH7,mid
ENSG00000253652,RP11-798K23.4,0.261036949,0.738132727,NA,HepG2,late
ENSG00000253652,RP11-798K23.4,-0.247217404,0.756643453,NA,HepG2,mid
ENSG00000253652,RP11-798K23.4,1.272133459,0.105443595,NA,HepG2,early
ENSG00000253656,KB-1568E2.1,-0.009100162,0.982374786,NA,HuH7,mid
ENSG00000253656,KB-1568E2.1,-0.222161211,0.557280614,NA,HuH7,early
ENSG00000253656,KB-1568E2.1,0.093791318,0.849417598,NA,HepG2,mid
ENSG00000253658,RP11-600K15.1,0.612550338,0.135823377,NA,HuH7,mid
ENSG00000253658,RP11-600K15.1,0.263488485,0.487767418,NA,HuH7,early
ENSG00000253658,RP11-600K15.1,-0.328142433,0.503076613,NA,HepG2,mid
ENSG00000253658,RP11-600K15.1,0.612550338,0.135823377,NA,HuH7,mid
ENSG00000253658,RP11-600K15.1,0.263488485,0.487767418,NA,HuH7,early
ENSG00000253658,RP11-600K15.1,-0.328142433,0.503076613,NA,HepG2,mid
ENSG00000253660,CTC-353G13.1,0.145790893,0.797308938,NA,HuH7,early
ENSG00000253660,CTC-353G13.1,-0.311173749,0.64986182,NA,HepG2,mid
ENSG00000253660,CTC-353G13.1,0.369012728,0.609011887,NA,HepG2,late
ENSG00000253660,CTC-353G13.1,0.033175457,0.963661776,NA,HepG2,early
ENSG00000253660,CTC-353G13.1,0.034004456,0.955673382,NA,HuH7,mid
ENSG00000253661,ZFHX4-AS1,-0.684137853,0.254748751,NA,HepG2,mid
ENSG00000253661,ZFHX4-AS1,-0.625597066,0.226015554,NA,HuH7,mid
ENSG00000253661,ZFHX4-AS1,-0.586264401,0.216767566,NA,HuH7,early
ENSG00000253661,ZFHX4-AS1,-0.684137853,0.254748751,NA,HepG2,mid
ENSG00000253661,ZFHX4-AS1,-0.625597066,0.226015554,NA,HuH7,mid
ENSG00000253661,ZFHX4-AS1,-0.586264401,0.216767566,NA,HuH7,early
ENSG00000253664,RP11-401H2.1,-0.165516805,0.83108641,NA,HuH7,early
ENSG00000253664,RP11-401H2.1,0.484779296,0.541431893,NA,HuH7,mid
ENSG00000253664,RP11-401H2.1,0.440738932,0.580919691,NA,HepG2,late
ENSG00000253664,RP11-401H2.1,0.851339652,0.285182089,NA,HepG2,early
ENSG00000253664,RP11-401H2.1,0.142651461,0.859818475,NA,HepG2,mid
ENSG00000253666,KB-1615E4.2,-0.386630541,0.433105349,NA,HuH7,early
ENSG00000253666,KB-1615E4.2,-0.028695637,0.956423867,NA,HuH7,mid
ENSG00000253666,KB-1615E4.2,-1.196714896,0.084360687,NA,HepG2,early
ENSG00000253666,KB-1615E4.2,0.226497631,0.705407523,NA,HepG2,mid
ENSG00000253666,KB-1615E4.2,1.418045354,0.024123256,NA,HepG2,late
ENSG00000253675,CTD-3118D11.2,NA,NA,NA,HuH7,late
ENSG00000253675,CTD-3118D11.2,NA,NA,NA,HepG2,early
ENSG00000253675,CTD-3118D11.2,NA,NA,NA,HuH7,early
ENSG00000253675,CTD-3118D11.2,NA,NA,NA,HepG2,mid
ENSG00000253675,CTD-3118D11.2,NA,NA,NA,HuH7,mid
ENSG00000253675,CTD-3118D11.2,NA,NA,NA,HepG2,late
ENSG00000253678,RP11-981G7.3,-0.664347209,0.403380762,NA,HepG2,early
ENSG00000253678,RP11-981G7.3,-0.104169746,0.895994938,NA,HepG2,late
ENSG00000253678,RP11-981G7.3,-0.729398247,0.290107009,NA,HuH7,early
ENSG00000253678,RP11-981G7.3,0.036253924,0.96330172,NA,HepG2,mid
ENSG00000253678,RP11-981G7.3,-0.921483452,0.207587545,NA,HuH7,mid
ENSG00000253679,KB-1410C5.2,-0.93439963,0.236672299,NA,HepG2,early
ENSG00000253679,KB-1410C5.2,0.408596393,0.605042514,NA,HepG2,late
ENSG00000253679,KB-1410C5.2,0.181046215,0.813990064,NA,HepG2,mid
ENSG00000253679,KB-1410C5.2,0.885305297,0.206850116,NA,HuH7,mid
ENSG00000253679,KB-1410C5.2,0.125626197,0.851071565,NA,HuH7,early
ENSG00000253682,RP11-700E23.2,-0.125428075,0.852673351,NA,HuH7,mid
ENSG00000253682,RP11-700E23.2,-0.649099932,0.401831343,NA,HepG2,early
ENSG00000253682,RP11-700E23.2,0.435709079,0.486464949,NA,HuH7,early
ENSG00000253682,RP11-700E23.2,-1.349836954,0.081842847,NA,HepG2,late
ENSG00000253682,RP11-700E23.2,-0.211370738,0.77505069,NA,HepG2,mid
ENSG00000253686,CTB-43E15.3,0.088092682,0.843395038,NA,HuH7,mid
ENSG00000253686,CTB-43E15.3,-0.020346125,0.960414511,NA,HuH7,early
ENSG00000253686,CTB-43E15.3,-0.619820325,0.227658012,NA,HepG2,mid
ENSG00000253688,RP11-567J20.2,-0.645471477,0.368362185,NA,HepG2,late
ENSG00000253688,RP11-567J20.2,0.242931687,0.705613573,NA,HepG2,mid
ENSG00000253688,RP11-567J20.2,0.73535902,0.195607273,NA,HuH7,mid
ENSG00000253688,RP11-567J20.2,0.019814238,0.970430282,NA,HuH7,early
ENSG00000253688,RP11-567J20.2,-0.22643743,0.748517295,NA,HepG2,early
ENSG00000253690,RP11-380I10.4,0.296901694,0.624536619,NA,HuH7,early
ENSG00000253690,RP11-380I10.4,0.56290827,0.440145364,NA,HepG2,mid
ENSG00000253690,RP11-380I10.4,0.637903788,0.40408542,NA,HepG2,late
ENSG00000253690,RP11-380I10.4,-0.346176171,0.654316235,NA,HepG2,early
ENSG00000253690,RP11-380I10.4,-0.194427627,0.76666448,NA,HuH7,mid
ENSG00000253693,CTC-535M15.2,-0.993356455,0.201854596,NA,HepG2,early
ENSG00000253693,CTC-535M15.2,0.295081468,0.644776995,NA,HuH7,early
ENSG00000253693,CTC-535M15.2,0.185558195,0.80991481,NA,HepG2,late
ENSG00000253693,CTC-535M15.2,0.055604932,0.940220351,NA,HepG2,mid
ENSG00000253693,CTC-535M15.2,0.050735597,0.940959311,NA,HuH7,mid
ENSG00000253695,RP11-177H2.2,0.34285937,0.628529914,NA,HepG2,early
ENSG00000253695,RP11-177H2.2,1.225183103,0.036278459,NA,HuH7,mid
ENSG00000253695,RP11-177H2.2,0.879306558,0.109956736,NA,HuH7,early
ENSG00000253695,RP11-177H2.2,0.00369036,0.995904271,NA,HepG2,late
ENSG00000253695,RP11-177H2.2,0.405271511,0.534956262,NA,HepG2,mid
ENSG00000253696,KBTBD11-OT1,-0.077221549,0.860030243,NA,HuH7,mid
ENSG00000253696,KBTBD11-OT1,-0.546410579,0.357970454,NA,HepG2,mid
ENSG00000253696,KBTBD11-OT1,-0.489916441,0.226681892,NA,HuH7,early
ENSG00000253699,CTD-3118D11.3,0.200534309,0.791129186,NA,HepG2,early
ENSG00000253699,CTD-3118D11.3,0.070470839,0.908164878,NA,HuH7,early
ENSG00000253699,CTD-3118D11.3,0.013833645,0.984669362,NA,HepG2,mid
ENSG00000253699,CTD-3118D11.3,0.235884764,0.716685577,NA,HuH7,mid
ENSG00000253699,CTD-3118D11.3,0.075736637,0.920665812,NA,HepG2,late
ENSG00000253701,AL928768.3,-0.509023126,0.522410088,NA,HepG2,mid
ENSG00000253701,AL928768.3,-0.124671192,0.871358892,NA,HuH7,early
ENSG00000253701,AL928768.3,0.000998632,0.998978033,NA,HepG2,late
ENSG00000253701,AL928768.3,-0.623661899,0.434262277,NA,HuH7,mid
ENSG00000253701,AL928768.3,-0.277829727,0.715748904,NA,HepG2,early
ENSG00000253711,RP11-787D18.1,-0.598893433,0.437632047,NA,HepG2,early
ENSG00000253711,RP11-787D18.1,-0.09021285,0.889638687,NA,HuH7,mid
ENSG00000253711,RP11-787D18.1,-0.49847094,0.519578829,NA,HepG2,late
ENSG00000253711,RP11-787D18.1,-0.398295812,0.516106585,NA,HuH7,early
ENSG00000253711,RP11-787D18.1,0.37775142,0.602553868,NA,HepG2,mid
ENSG00000253720,RP11-473O4.3,-0.071785049,0.899208759,NA,HuH7,early
ENSG00000253720,RP11-473O4.3,0.590820781,0.429017468,NA,HepG2,early
ENSG00000253720,RP11-473O4.3,-0.242952072,0.69153721,NA,HuH7,mid
ENSG00000253720,RP11-473O4.3,0.391846961,0.578187229,NA,HepG2,mid
ENSG00000253720,RP11-473O4.3,0.41724912,0.577952805,NA,HepG2,late
ENSG00000253730,RP11-893F2.13,-0.664469317,0.370973796,NA,HepG2,late
ENSG00000253730,RP11-893F2.13,0.401495319,0.531053027,NA,HuH7,mid
ENSG00000253730,RP11-893F2.13,0.181669268,0.762461849,NA,HuH7,early
ENSG00000253730,RP11-893F2.13,0.60804272,0.409746205,NA,HepG2,early
ENSG00000253730,RP11-893F2.13,-0.928607779,0.187386259,NA,HepG2,mid
ENSG00000253733,LZTS1-AS1,0.23658786,0.663810529,NA,HuH7,early
ENSG00000253733,LZTS1-AS1,0.392348369,0.502630515,NA,HuH7,mid
ENSG00000253733,LZTS1-AS1,0.135936625,0.84482985,NA,HepG2,late
ENSG00000253733,LZTS1-AS1,-1.15244686,0.085366546,NA,HepG2,mid
ENSG00000253733,LZTS1-AS1,-1.308806422,0.069575982,NA,HepG2,early
ENSG00000253734,RP11-579E24.1,0.247166799,0.572264749,NA,HuH7,mid
ENSG00000253734,RP11-579E24.1,0.377813056,0.345575229,NA,HuH7,early
ENSG00000253734,RP11-579E24.1,-0.261133944,0.60904893,NA,HepG2,mid
ENSG00000253735,RP11-115J16.3,0,1,NA,HepG2,late
ENSG00000253735,RP11-115J16.3,3.073051968,9.03211E-05,NA,HepG2,early
ENSG00000253735,RP11-115J16.3,0.249604677,0.662404122,NA,HuH7,early
ENSG00000253735,RP11-115J16.3,1.908602382,0.01225658,NA,HepG2,mid
ENSG00000253735,RP11-115J16.3,-0.058258085,0.92497145,NA,HuH7,mid
ENSG00000253736,RP11-779O18.3,0.205767285,0.773323116,NA,HuH7,mid
ENSG00000253736,RP11-779O18.3,0.799111758,0.310758301,NA,HepG2,early
ENSG00000253736,RP11-779O18.3,0.097653978,0.898571973,NA,HepG2,mid
ENSG00000253736,RP11-779O18.3,-0.095010122,0.888430757,NA,HuH7,early
ENSG00000253736,RP11-779O18.3,-0.032319033,0.967307557,NA,HepG2,late
ENSG00000253736,RP11-779O18.3,0.205767285,0.773323116,NA,HuH7,mid
ENSG00000253736,RP11-779O18.3,0.799111758,0.310758301,NA,HepG2,early
ENSG00000253736,RP11-779O18.3,0.097653978,0.898571973,NA,HepG2,mid
ENSG00000253736,RP11-779O18.3,-0.095010122,0.888430757,NA,HuH7,early
ENSG00000253736,RP11-779O18.3,-0.032319033,0.967307557,NA,HepG2,late
ENSG00000253737,KB-1460A1.3,0.194344115,0.763854544,NA,HuH7,mid
ENSG00000253737,KB-1460A1.3,0.228468764,0.76447006,NA,HepG2,early
ENSG00000253737,KB-1460A1.3,-0.35314749,0.561610675,NA,HuH7,early
ENSG00000253737,KB-1460A1.3,0.624936855,0.383648531,NA,HepG2,mid
ENSG00000253737,KB-1460A1.3,-0.944408528,0.220396123,NA,HepG2,late
ENSG00000253740,KB-1083B1.1,0.716791889,0.374878729,NA,HepG2,mid
ENSG00000253740,KB-1083B1.1,0.483962434,0.525103792,NA,HuH7,early
ENSG00000253740,KB-1083B1.1,0.764241086,0.332198553,NA,HuH7,mid
ENSG00000253740,KB-1083B1.1,0.08247125,0.916756415,NA,HepG2,late
ENSG00000253740,KB-1083B1.1,1.820191187,0.022302952,NA,HepG2,early
ENSG00000253741,CTD-2292P10.4,0.193149968,0.718921862,NA,HuH7,mid
ENSG00000253741,CTD-2292P10.4,-0.061454244,0.901300971,NA,HuH7,early
ENSG00000253741,CTD-2292P10.4,-0.302437775,0.621180161,NA,HepG2,mid
ENSG00000253746,RP11-527N22.2,-0.57378637,0.412005574,NA,HepG2,late
ENSG00000253746,RP11-527N22.2,-0.331037875,0.595349119,NA,HepG2,mid
ENSG00000253746,RP11-527N22.2,0.205071322,0.691577185,NA,HuH7,mid
ENSG00000253746,RP11-527N22.2,0.038172932,0.936533207,NA,HuH7,early
ENSG00000253746,RP11-527N22.2,-1.49164801,0.03464279,NA,HepG2,early
ENSG00000253762,RP11-579E24.2,-0.076635402,0.903378799,NA,HuH7,early
ENSG00000253762,RP11-579E24.2,-1.269473152,0.102064848,NA,HepG2,early
ENSG00000253762,RP11-579E24.2,-0.016533902,0.980356893,NA,HuH7,mid
ENSG00000253762,RP11-579E24.2,-1.230539215,0.112144129,NA,HepG2,late
ENSG00000253762,RP11-579E24.2,-0.162284848,0.826606816,NA,HepG2,mid
ENSG00000253764,RP11-439C15.4,0.534347746,0.433097135,NA,HepG2,early
ENSG00000253764,RP11-439C15.4,-0.186731785,0.69303241,NA,HuH7,early
ENSG00000253764,RP11-439C15.4,-0.000369841,0.999423562,NA,HuH7,mid
ENSG00000253764,RP11-439C15.4,-0.179177726,0.779970577,NA,HepG2,mid
ENSG00000253766,RP11-804N13.1,0.402899471,0.517656204,NA,HuH7,mid
ENSG00000253766,RP11-804N13.1,-0.769431662,0.311109343,NA,HepG2,late
ENSG00000253766,RP11-804N13.1,0.137684147,0.844224059,NA,HepG2,mid
ENSG00000253766,RP11-804N13.1,-0.222919574,0.704852177,NA,HuH7,early
ENSG00000253766,RP11-804N13.1,-0.963618768,0.202709494,NA,HepG2,early
ENSG00000253768,CTB-33O18.1,-0.527041594,0.500372838,NA,HepG2,mid
ENSG00000253768,CTB-33O18.1,-0.036497544,0.959220127,NA,HuH7,mid
ENSG00000253768,CTB-33O18.1,1.496787341,0.058188002,NA,HepG2,early
ENSG00000253768,CTB-33O18.1,-0.144047902,0.831121077,NA,HuH7,early
ENSG00000253768,CTB-33O18.1,-0.376049573,0.63463811,NA,HepG2,late
ENSG00000253773,KB-1047C11.2,-0.14807427,0.72906079,NA,HuH7,mid
ENSG00000253773,KB-1047C11.2,-0.523104335,0.185667222,NA,HuH7,early
ENSG00000253773,KB-1047C11.2,-0.416304199,0.425814957,NA,HepG2,mid
ENSG00000253774,CTD-3023L14.1,-0.002596527,0.997104663,NA,HepG2,late
ENSG00000253774,CTD-3023L14.1,0.394842742,0.540190986,NA,HepG2,mid
ENSG00000253774,CTD-3023L14.1,-0.458097243,0.392264877,NA,HuH7,mid
ENSG00000253774,CTD-3023L14.1,-0.253693664,0.605454782,NA,HuH7,early
ENSG00000253774,CTD-3023L14.1,0.193126153,0.783386346,NA,HepG2,early
ENSG00000253775,AC100802.3,-0.563847773,0.341037645,NA,HuH7,early
ENSG00000253775,AC100802.3,0.237613448,0.73547256,NA,HepG2,mid
ENSG00000253775,AC100802.3,-0.597637895,0.347953738,NA,HuH7,mid
ENSG00000253775,AC100802.3,-0.0930643,0.900965077,NA,HepG2,late
ENSG00000253775,AC100802.3,1.436648888,0.053736687,NA,HepG2,early
ENSG00000253776,RP11-6N13.4,-0.177674756,0.823379856,NA,HepG2,early
ENSG00000253776,RP11-6N13.4,-0.602710245,0.417018359,NA,HuH7,early
ENSG00000253776,RP11-6N13.4,0.337722321,0.65823839,NA,HuH7,mid
ENSG00000253776,RP11-6N13.4,-0.172363577,0.828363621,NA,HepG2,late
ENSG00000253776,RP11-6N13.4,-0.6113506,0.448350389,NA,HepG2,mid
ENSG00000253782,RP11-350F16.2,-0.626765356,0.328024409,NA,HuH7,mid
ENSG00000253782,RP11-350F16.2,-0.157711213,0.838400701,NA,HepG2,late
ENSG00000253782,RP11-350F16.2,-0.150371145,0.799113107,NA,HuH7,early
ENSG00000253782,RP11-350F16.2,-1.22786855,0.113263928,NA,HepG2,early
ENSG00000253782,RP11-350F16.2,-0.690807993,0.35696643,NA,HepG2,mid
ENSG00000253796,RP11-1084E5.1,0.226897587,0.731235691,NA,HepG2,mid
ENSG00000253796,RP11-1084E5.1,1.582893187,0.023969307,NA,HepG2,early
ENSG00000253796,RP11-1084E5.1,0.13004719,0.823131825,NA,HuH7,mid
ENSG00000253796,RP11-1084E5.1,-0.562076718,0.443913237,NA,HepG2,late
ENSG00000253796,RP11-1084E5.1,-0.099285843,0.855003297,NA,HuH7,early
ENSG00000253796,RP11-1084E5.1,0.226897587,0.731235691,NA,HepG2,mid
ENSG00000253796,RP11-1084E5.1,1.582893187,0.023969307,NA,HepG2,early
ENSG00000253796,RP11-1084E5.1,0.13004719,0.823131825,NA,HuH7,mid
ENSG00000253796,RP11-1084E5.1,-0.562076718,0.443913237,NA,HepG2,late
ENSG00000253796,RP11-1084E5.1,-0.099285843,0.855003297,NA,HuH7,early
ENSG00000253799,LINC01030,0.427722183,0.417668523,NA,HuH7,early
ENSG00000253799,LINC01030,-1.742975062,0.016617798,NA,HepG2,late
ENSG00000253799,LINC01030,-0.457122727,0.4717074,NA,HepG2,mid
ENSG00000253799,LINC01030,-0.039330122,0.945612366,NA,HuH7,mid
ENSG00000253799,LINC01030,-0.13737095,0.84163093,NA,HepG2,early
ENSG00000253802,CTA-392C11.1,0.304853553,0.47913316,NA,HuH7,mid
ENSG00000253802,CTA-392C11.1,0.374358918,0.468272461,NA,HepG2,mid
ENSG00000253802,CTA-392C11.1,0.151848952,0.701575206,NA,HuH7,early
ENSG00000253807,LINC01170,-0.740306811,0.267169186,NA,HuH7,mid
ENSG00000253807,LINC01170,0.124321629,0.872546049,NA,HepG2,late
ENSG00000253807,LINC01170,-0.856670134,0.270737531,NA,HepG2,early
ENSG00000253807,LINC01170,-0.155575702,0.799868789,NA,HuH7,early
ENSG00000253807,LINC01170,-0.182320019,0.806873402,NA,HepG2,mid
ENSG00000253807,LINC01170,-0.740306811,0.267169186,NA,HuH7,mid
ENSG00000253807,LINC01170,0.124321629,0.872546049,NA,HepG2,late
ENSG00000253807,LINC01170,-0.856670134,0.270737531,NA,HepG2,early
ENSG00000253807,LINC01170,-0.155575702,0.799868789,NA,HuH7,early
ENSG00000253807,LINC01170,-0.182320019,0.806873402,NA,HepG2,mid
ENSG00000253819,LINC01151,-0.126350877,0.852324167,NA,HepG2,late
ENSG00000253819,LINC01151,0.405395091,0.464500293,NA,HuH7,early
ENSG00000253819,LINC01151,-0.930788483,0.183277678,NA,HepG2,early
ENSG00000253819,LINC01151,0.090832272,0.884965859,NA,HepG2,mid
ENSG00000253819,LINC01151,0.167133192,0.780471267,NA,HuH7,mid
ENSG00000253821,RP11-246K15.1,-0.538504247,0.496166388,NA,HepG2,late
ENSG00000253821,RP11-246K15.1,-0.186354446,0.795391549,NA,HuH7,mid
ENSG00000253821,RP11-246K15.1,-0.997728093,0.207002292,NA,HepG2,early
ENSG00000253821,RP11-246K15.1,-0.625259043,0.361184925,NA,HuH7,early
ENSG00000253821,RP11-246K15.1,0.154899574,0.840892966,NA,HepG2,mid
ENSG00000253825,RP11-96A1.5,-0.688693145,0.390584944,NA,HepG2,mid
ENSG00000253825,RP11-96A1.5,-0.462434374,0.534533089,NA,HuH7,early
ENSG00000253825,RP11-96A1.5,-0.439996551,0.580066118,NA,HepG2,late
ENSG00000253825,RP11-96A1.5,0.237133503,0.756682637,NA,HuH7,mid
ENSG00000253825,RP11-96A1.5,1.271554372,0.113096405,NA,HepG2,early
ENSG00000253832,CTD-2168K21.1,-0.109791992,0.819657487,NA,HuH7,early
ENSG00000253832,CTD-2168K21.1,-0.278169199,0.673378252,NA,HepG2,early
ENSG00000253832,CTD-2168K21.1,-0.823240462,0.124053,NA,HuH7,mid
ENSG00000253832,CTD-2168K21.1,-0.351930379,0.595551726,NA,HepG2,late
ENSG00000253832,CTD-2168K21.1,-0.052327533,0.929762775,NA,HepG2,mid
ENSG00000253832,CTD-2168K21.1,-0.109791992,0.819657487,NA,HuH7,early
ENSG00000253832,CTD-2168K21.1,-0.278169199,0.673378252,NA,HepG2,early
ENSG00000253832,CTD-2168K21.1,-0.823240462,0.124053,NA,HuH7,mid
ENSG00000253832,CTD-2168K21.1,-0.351930379,0.595551726,NA,HepG2,late
ENSG00000253832,CTD-2168K21.1,-0.052327533,0.929762775,NA,HepG2,mid
ENSG00000253834,RP11-705O24.3,0.337029982,0.535122082,NA,HuH7,mid
ENSG00000253834,RP11-705O24.3,0.149434793,0.767651778,NA,HuH7,early
ENSG00000253834,RP11-705O24.3,-0.220126582,0.754707245,NA,HepG2,late
ENSG00000253834,RP11-705O24.3,0.784419313,0.204545345,NA,HepG2,mid
ENSG00000253834,RP11-705O24.3,-0.075080087,0.913535969,NA,HepG2,early
ENSG00000253839,RP11-431D12.1,-0.098026957,0.859979531,NA,HuH7,mid
ENSG00000253839,RP11-431D12.1,0.836017274,0.226124138,NA,HepG2,early
ENSG00000253839,RP11-431D12.1,-0.847442798,0.243916734,NA,HepG2,late
ENSG00000253839,RP11-431D12.1,0.454832402,0.370424967,NA,HuH7,early
ENSG00000253839,RP11-431D12.1,0.554558211,0.38275346,NA,HepG2,mid
ENSG00000253842,KB-173C10.1,0.123299707,0.859208296,NA,HepG2,late
ENSG00000253842,KB-173C10.1,-0.434120977,0.504622852,NA,HepG2,mid
ENSG00000253842,KB-173C10.1,0.941156404,0.169603464,NA,HepG2,early
ENSG00000253842,KB-173C10.1,0.468481504,0.377995773,NA,HuH7,early
ENSG00000253842,KB-173C10.1,0.439437778,0.44266595,NA,HuH7,mid
ENSG00000253844,RP11-546K22.1,0.84174739,0.229319713,NA,HuH7,mid
ENSG00000253844,RP11-546K22.1,-0.27251046,0.726080798,NA,HepG2,early
ENSG00000253844,RP11-546K22.1,-0.549137017,0.42037533,NA,HuH7,early
ENSG00000253844,RP11-546K22.1,-0.204877776,0.783820119,NA,HepG2,mid
ENSG00000253844,RP11-546K22.1,-0.045081406,0.953568143,NA,HepG2,late
ENSG00000253851,RP11-318M2.3,NA,NA,NA,HuH7,late
ENSG00000253851,RP11-318M2.3,NA,NA,NA,HepG2,early
ENSG00000253851,RP11-318M2.3,NA,NA,NA,HepG2,late
ENSG00000253851,RP11-318M2.3,NA,NA,NA,HuH7,mid
ENSG00000253851,RP11-318M2.3,NA,NA,NA,HepG2,mid
ENSG00000253851,RP11-318M2.3,NA,NA,NA,HuH7,early
ENSG00000253852,CTB-140J7.2,0.760402501,0.283062256,NA,HepG2,early
ENSG00000253852,CTB-140J7.2,0.629207322,0.259029723,NA,HuH7,early
